"eco_values","species","latitude","longitude","date_obs","source","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","elevation","occurrence_id","tmax_mean_c","prec_annual_mm","tas_cur_november_c","tas_fut_november_c","delta_tas_november_c","lc_value_2020","lc_value_2024","urban_2020","urban_2024","prop_forest_2020","prop_forest_2024","delta_forest"
165,"Rhinolophus ferrumequinum",43.92618,4.30749,2022-02-26,"gbif","Warm Temperate","Moist","Shrubland","Hills","Warm Temperate Moist",88,172,29,"Warm Temperate Moist Shrubland on Hills","#58AC1D",113,920,19.5961538461539,41,9.65000000000003,10.95,1.30000000000001,5,5,0,0,0.933333333333333,0.933333333333333,0
166,"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-01-28,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",7,921,17.7884615384615,68.7692307692308,9.05000000000001,10.05,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",46.660428,0.457026,2025-01-11,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",106,922,16.8961538461539,57.7692307692308,7.95000000000005,8.95000000000005,1,10,10,0,0,0.3125,0.375,0.0625
166,"Barbastella barbastellus",45.76502,-0.66817,2022-01-29,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",48,923,17.6115384615385,72.3076923076923,8.95000000000005,9.95000000000005,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",43.74629,-1.08148,2023-06-08,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",22,924,18.7423076923077,115.769230769231,10.7500000000001,11.7500000000001,1,5,5,0,0,1,1,0
166,"Barbastella barbastellus",44.163605,0,2024-05-30,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",139,925,18.5884615384616,91.5384615384615,9.15000000000003,10.15,1,1,1,0,0,0.928571428571429,0.928571428571429,0
166,"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-29,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",48,926,17.6115384615385,72.3076923076923,8.95000000000005,9.95000000000005,1,14,14,0,0,0,0,0
166,"Barbastella barbastellus",45.76502,-0.66817,2022-01-29,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",48,927,17.6115384615385,72.3076923076923,8.95000000000005,9.95000000000005,1,14,14,0,0,0,0,0
166,"Barbastella barbastellus",48.16519,2.79824,2023-07-18,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",114,928,16.2884615384615,57.0769230769231,7.15000000000003,8.15000000000003,1,12,14,0,0,0.142857142857143,0.142857142857143,0
166,"Rhinolophus ferrumequinum",47.4856328769,-0.1693573858,2026-01-31,"inat","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",80,929,16.6269230769231,61.7692307692308,8.05000000000001,8.95000000000005,0.900000000000034,5,5,0,0,0.769230769230769,0.769230769230769,0
166,"Barbastella barbastellus",45.76502,-0.66817,2022-01-29,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",48,930,17.6115384615385,72.3076923076923,8.95000000000005,9.95000000000005,1,14,14,0,0,0,0,0
166,"Barbastella barbastellus",48.2179303482,-1.5352565525,2024-11-25,"inat","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",104,931,15.6653846153847,73.7692307692308,8.05000000000001,8.75000000000006,0.700000000000045,5,5,0,0,1,1,0
166,"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-05-02,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",7,932,17.7884615384615,68.7692307692308,9.05000000000001,10.05,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-07-15,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",7,933,17.7884615384615,68.7692307692308,9.05000000000001,10.05,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",47.485633,-0.169357,2026-01-31,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",80,934,16.6269230769231,61.7692307692308,8.05000000000001,8.95000000000005,0.900000000000034,5,5,0,0,0.769230769230769,0.769230769230769,0
166,"Barbastella barbastellus",46.882324,1.00409,2023-08-09,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",140,935,16.7653846153847,61.6153846153846,7.65000000000003,8.65000000000003,1,5,5,0,0,0.714285714285714,0.785714285714286,0.0714285714285714
166,"Rhinolophus ferrumequinum",45.85497,-0.67415,2023-01-23,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",7,936,17.7884615384615,68.7692307692308,9.05000000000001,10.05,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",47.413787,0.522488,2024-03-04,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",73,937,16.6423076923077,57.3846153846154,7.85000000000002,8.75000000000006,0.900000000000034,5,5,0,0,1,1,0
166,"Rhinolophus ferrumequinum",44.16122,-0.06406,2022-07-07,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",147,938,18.5730769230769,93.6153846153846,9.15000000000003,10.15,1,1,1,0,0,1,1,0
166,"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-29,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",48,939,17.6115384615385,72.3076923076923,8.95000000000005,9.95000000000005,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-29,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",48,940,17.6115384615385,72.3076923076923,8.95000000000005,9.95000000000005,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-30,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",48,941,17.6115384615385,72.3076923076923,8.95000000000005,9.95000000000005,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",45.20759,-1.14164,2022-06-30,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",42,942,17.1038461538462,85.0769230769231,10.55,11.45,0.900000000000034,2,2,0,0,1,1,0
166,"Barbastella barbastellus",48.25517,2.7979,2023-09-05,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",124,943,16.1192307692308,56.3076923076923,7.05000000000001,8.05000000000001,1,8,5,0,0,0.714285714285714,0.785714285714286,0.0714285714285714
166,"Rhinolophus ferrumequinum",44.24388,-0.31916,2023-05-26,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",119,944,18.6576923076923,99.3076923076923,9.35000000000002,10.35,1,8,8,0,0,0.8125,0.875,0.0625
166,"Rhinolophus ferrumequinum",47.9964938145,0.0336497085,2021-02-13,"inat","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",118,945,16.0269230769231,61.3846153846154,7.55000000000001,8.45000000000005,0.900000000000034,8,8,0,0,0.4,0.4,0
166,"Rhinolophus ferrumequinum",46.762481,0.85475,2024-05-04,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",111,946,17.1038461538462,54.6923076923077,7.95000000000005,8.95000000000005,1,14,14,0,0,0.25,0.25,0
166,"Rhinolophus ferrumequinum",46.60062,0.19072,2022-06-08,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",141,947,16.5576923076923,59,7.85000000000002,8.85000000000002,1,14,14,0,0,0.625,0.625,0
166,"Barbastella barbastellus",44.39841,-1.08239,2023-05-16,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",45,948,18.0192307692308,96.3076923076923,10.7500000000001,11.65,0.899999999999977,8,8,0,0,1,1,0
166,"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-01-29,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",7,949,17.7884615384615,68.7692307692308,9.05000000000001,10.05,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",43.97411,-0.30345,2022-07-20,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",119,950,18.8653846153846,99.2307692307692,9.55000000000001,10.55,1,8,8,0,0,1,1,0
166,"Barbastella barbastellus",44.24388,-0.31916,2023-05-26,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",119,951,18.6576923076923,99.3076923076923,9.35000000000002,10.35,1,8,8,0,0,0.8125,0.875,0.0625
166,"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-29,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",48,952,17.6115384615385,72.3076923076923,8.95000000000005,9.95000000000005,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-29,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",48,953,17.6115384615385,72.3076923076923,8.95000000000005,9.95000000000005,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-29,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",48,954,17.6115384615385,72.3076923076923,8.95000000000005,9.95000000000005,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-29,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",48,955,17.6115384615385,72.3076923076923,8.95000000000005,9.95000000000005,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-01-16,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",7,956,17.7884615384615,68.7692307692308,9.05000000000001,10.05,1,14,14,0,0,0,0,0
166,"Barbastella barbastellus",48.21793,-1.535257,2024-11-25,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",104,957,15.6653846153847,73.7692307692308,8.05000000000001,8.75000000000006,0.700000000000045,5,5,0,0,1,1,0
166,"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-11-07,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",7,958,17.7884615384615,68.7692307692308,9.05000000000001,10.05,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",46.783802,0.338186,2025-01-10,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",73,959,17.0269230769231,53.2307692307692,8.05000000000001,9.05000000000001,1,9,1,0,0,0.333333333333333,0.4,0.0666666666666667
166,"Rhinolophus ferrumequinum",46.530972,0.312483,2025-01-20,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",115,960,16.7576923076924,58.5384615384615,7.95000000000005,8.95000000000005,1,4,4,0,0,0.866666666666667,0.866666666666667,0
166,"Barbastella barbastellus",45.85497,-0.67415,2022-01-27,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",7,961,17.7884615384615,68.7692307692308,9.05000000000001,10.05,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-06-21,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",7,962,17.7884615384615,68.7692307692308,9.05000000000001,10.05,1,14,14,0,0,0,0,0
166,"Barbastella barbastellus",45.85497,-0.67415,2022-01-29,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",7,963,17.7884615384615,68.7692307692308,9.05000000000001,10.05,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",46.882324,1.00409,2023-08-09,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",140,964,16.7653846153847,61.6153846153846,7.65000000000003,8.65000000000003,1,5,5,0,0,0.714285714285714,0.785714285714286,0.0714285714285714
166,"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-29,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",48,965,17.6115384615385,72.3076923076923,8.95000000000005,9.95000000000005,1,14,14,0,0,0,0,0
166,"Barbastella barbastellus",46.60062,0.19072,2022-02-04,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",141,966,16.5576923076923,59,7.85000000000002,8.85000000000002,1,14,14,0,0,0.625,0.625,0
166,"Barbastella barbastellus",45.85497,-0.67415,2022-01-26,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",7,967,17.7884615384615,68.7692307692308,9.05000000000001,10.05,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",44.3688011711,-0.6973430184,2010-07-21,"inat","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",52,968,19.0653846153846,100.769230769231,9.75000000000006,10.7500000000001,1,8,8,0,0,1,1,0
166,"Barbastella barbastellus",45.85497,-0.67415,2022-01-28,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",7,969,17.7884615384615,68.7692307692308,9.05000000000001,10.05,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-02-14,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",7,970,17.7884615384615,68.7692307692308,9.05000000000001,10.05,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-01-27,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",7,971,17.7884615384615,68.7692307692308,9.05000000000001,10.05,1,14,14,0,0,0,0,0
166,"Barbastella barbastellus",47.6004162704,1.7495682492,2025-08-07,"inat","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",118,972,16.7038461538462,56.6153846153846,7.35000000000002,8.35000000000002,1,5,5,0,0,1,1,0
166,"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-10-17,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",7,973,17.7884615384615,68.7692307692308,9.05000000000001,10.05,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-01-29,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",7,974,17.7884615384615,68.7692307692308,9.05000000000001,10.05,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",48.16519,2.79824,2022-02-12,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",114,975,16.2884615384615,57.0769230769231,7.15000000000003,8.15000000000003,1,12,14,0,0,0.142857142857143,0.142857142857143,0
166,"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-01-28,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",7,976,17.7884615384615,68.7692307692308,9.05000000000001,10.05,1,14,14,0,0,0,0,0
166,"Barbastella barbastellus",44.24388,-0.31916,2023-05-26,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",119,977,18.6576923076923,99.3076923076923,9.35000000000002,10.35,1,8,8,0,0,0.8125,0.875,0.0625
166,"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-05-18,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",7,978,17.7884615384615,68.7692307692308,9.05000000000001,10.05,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",45.03688,-0.87469,2022-01-15,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",38,979,17.5884615384616,87.0769230769231,10.05,11.05,1,1,1,0,0,1,1,0
166,"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-29,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",48,980,17.6115384615385,72.3076923076923,8.95000000000005,9.95000000000005,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",47.033067,0.0027,2025-01-30,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",81,981,16.9115384615385,60.2307692307692,8.05000000000001,8.95000000000005,0.900000000000034,12,12,0,0,0.1875,0.1875,0
166,"Barbastella barbastellus",44.05208,-0.68272,2023-03-07,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",102,982,19.2346153846154,107.384615384615,9.55000000000001,10.65,1.10000000000002,8,5,0,0,1,1,0
166,"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-01-29,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",7,983,17.7884615384615,68.7692307692308,9.05000000000001,10.05,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-01-29,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",7,984,17.7884615384615,68.7692307692308,9.05000000000001,10.05,1,14,14,0,0,0,0,0
166,"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-29,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",48,985,17.6115384615385,72.3076923076923,8.95000000000005,9.95000000000005,1,14,14,0,0,0,0,0
166,"Barbastella barbastellus",45.03688,-0.87469,2022-01-15,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",38,986,17.5884615384616,87.0769230769231,10.05,11.05,1,1,1,0,0,1,1,0
166,"Barbastella barbastellus",47.600416,1.749568,2025-08-07,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",118,987,16.7038461538462,56.6153846153846,7.35000000000002,8.35000000000002,1,5,5,0,0,1,1,0
166,"Rhinolophus ferrumequinum",46.60062,0.19072,2022-02-04,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",141,988,16.5576923076923,59,7.85000000000002,8.85000000000002,1,14,14,0,0,0.625,0.625,0
166,"Rhinolophus ferrumequinum",46.60062,0.19072,2022-02-04,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",141,989,16.5576923076923,59,7.85000000000002,8.85000000000002,1,14,14,0,0,0.625,0.625,0
166,"Rhinolophus ferrumequinum",44.06403,-0.30867,2023-04-17,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",90,990,19.0807692307692,92.9230769230769,9.65000000000003,10.65,1,8,8,0,0,1,1,0
166,"Rhinolophus ferrumequinum",47.8533,-0.14313,2022-02-14,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",69,991,16.3807692307693,58.9230769230769,7.85000000000002,8.75000000000006,0.900000000000034,5,5,0,0,0.785714285714286,0.857142857142857,0.0714285714285714
166,"Barbastella barbastellus",48.25517,2.7979,2023-06-13,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",124,992,16.1192307692308,56.3076923076923,7.05000000000001,8.05000000000001,1,8,5,0,0,0.714285714285714,0.785714285714286,0.0714285714285714
166,"Rhinolophus ferrumequinum",47.413787,0.522488,2024-03-04,"gbif","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",73,993,16.6423076923077,57.3846153846154,7.85000000000002,8.75000000000006,0.900000000000034,5,5,0,0,1,1,0
167,"Rhinolophus ferrumequinum",45.02776,-1.12832,2022-07-10,"gbif","Warm Temperate","Moist","Shrubland","Plains","Warm Temperate Moist",101,184,9,"Warm Temperate Moist Shrubland on Plains","#65B809",13,994,16.8346153846154,85,10.95,11.85,0.899999999999977,8,8,0,0,0.933333333333333,0.933333333333333,0
168,"Rhinolophus ferrumequinum",43.791006,0.392854,2025-01-10,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",100,995,18.7115384615385,70.0769230769231,9.55000000000001,10.65,1.10000000000002,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",45.85909,-0.54541,2022-01-29,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",52,996,17.5346153846154,72.5384615384615,8.95000000000005,9.95000000000005,1,12,14,0,0,0,0,0
168,"Rhinolophus ferrumequinum",45.7095,5.37821,2022-05-10,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",268,997,16.8346153846154,82.3076923076923,6.85000000000002,8.15000000000003,1.30000000000001,14,14,0,0,0.428571428571429,0.0714285714285714,-0.357142857142857
168,"Rhinolophus ferrumequinum",45.3438,0.38191,2023-01-19,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",120,998,17.5115384615385,81.6923076923077,8.65000000000003,9.65000000000003,1,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",47.04722,0.03566,2022-01-25,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",82,999,16.9115384615385,56.4615384615385,8.05000000000001,8.95000000000005,0.900000000000034,12,12,0,0,0.0714285714285714,0.0714285714285714,0
168,"Rhinolophus ferrumequinum",44.45211,0.8004,2022-10-05,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",120,1000,18.3115384615385,71.3846153846154,8.95000000000005,9.95000000000005,1,12,14,0,0,0,0,0
168,"Rhinolophus ferrumequinum",43.98803,0.19473,2022-10-17,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",132,1001,18.8269230769231,77,9.35000000000002,10.45,1.10000000000002,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",45.3438,0.38191,2022-09-19,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",120,1002,17.5115384615385,81.6923076923077,8.65000000000003,9.65000000000003,1,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",46.84438,-0.74129,2022-06-09,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",176,1003,16.0346153846154,75.6923076923077,7.75000000000006,8.65000000000003,0.899999999999977,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",45.43379,0.37767,2023-01-05,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",131,1004,17.3346153846154,82.4615384615385,8.45000000000005,9.45000000000005,1,12,12,0,0,0,0,0
168,"Barbastella barbastellus",48.859454,-0.117132,2024-06-28,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",151,1005,15.1653846153847,62,7.35000000000002,8.15000000000003,0.800000000000011,12,12,0,0,0.125,0.0625,-0.0625
168,"Rhinolophus ferrumequinum",44.43779,0.17242,2023-02-11,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",66,1006,18.6807692307693,75.5384615384615,9.35000000000002,10.35,1,12,12,0,0,0,0,0
